"AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
0.00511910196855332,0.00293198802923275,0.00354679950334557,0.00332518529224518,0.00209754638791307,0.00340809871607992,0.00223079665933276,0.00208114852358127,0.00217997042184078,0.00232943562178188,0.00202261179617006,0.00208351743642066,0.00376211283099384,0.00401476235687785,0.00229781414403819,0.00369904013435319,0.00393406865531799,0.00371649946779528,0.00238512327558956,0.00220728648511257,0.0019193233088011,0.00321108858690968,0.00313361454354261,0.00353450521221286,0.00353709367623225,0.00243945295953731,0.00376674218347126,0.00296508278740765,0.00399842170124733,0.0038323714541123,0.00314409788986277,0.00192933986625741,0.00258608378418952,0.00262389821890223,0.00194673347039818,0.00327345668325823,0.0039217782303543,0.00367607768371813,0.00307894683793468,0.00275367591936007,0.00266023074803644,0.00401906351603203,0.00339644767845229,0.00271536198401824,0.00356275015105985,0.00237700447144969,0.00299814567221304,0.00343052227862837,0.00346797904737058,0.00366988100757422,0.0039996046794564
0.00293198802923275,0.00503272688979815,0.00433260367118431,0.00205103796434681,0.00203026699190455,0.00230946845728003,0.00204944694358558,0.00202566461426559,0.00316162092142177,0.00275636099606669,0.00394109040199667,0.00207369007785209,0.00359063719630092,0.00350299235306062,0.00207562104573181,0.00392788107570678,0.00374168781425015,0.00407551621708625,0.00421003740472541,0.00197471565593932,0.00205958370114453,0.0031880953662789,0.0036158675828971,0.00324780459710397,0.00399311872228747,0.00422419360412339,0.00357427194879575,0.00436383190361898,0.00363070485268708,0.00341567395968229,0.00293751760764328,0.00194653359087221,0.00198464163323642,0.001974594374343,0.00194130404747274,0.00370403448909057,0.00397093634733694,0.00305890311594636,0.0033193185934185,0.00216629705804555,0.00442536041672364,0.0037089280451466,0.00429436031224474,0.00201253753418346,0.00230158332796586,0.00335448138906972,0.00272730439656807,0.00235845545518793,0.0033546075422099,0.0040262508946481,0.00378064714699968
0.00354679950334557,0.00433260367118431,0.00498472859787688,0.0023668970882502,0.00201016836677017,0.00280289416885847,0.0021014937717951,0.0020516290651714,0.00304514659151312,0.00274579868344254,0.00354090078840906,0.00204388883675733,0.00393430008145766,0.00391326530269819,0.00225278388718964,0.00420107677539638,0.00413859504066278,0.00433578165915091,0.00389636223626394,0.00203426438680746,0.00200960780938835,0.003404458938657,0.00375064023633711,0.00359971000608063,0.0041985891810756,0.00390562221889198,0.00391191755890012,0.00430714651172067,0.00402761091401433,0.00378933456396835,0.00318743342157316,0.00195052170990571,0.00200132623197795,0.00204680023604778,0.00194720337187707,0.0038674956114622,0.0042565842881139,0.00349388858782757,0.00349462176289969,0.00241937058160155,0.00420916829408388,0.00411145908122628,0.00441376485390223,0.0020005333782142,0.00273498896583335,0.00330406044240054,0.00295973516086424,0.00281312776569279,0.00364652362832085,0.00426149571255444,0.00414734684119767
0.00332518529224518,0.00205103796434681,0.0023668970882502,0.00509339253806418,0.00345835154019157,0.00347294807852658,0.00327189088999051,0.00202242487463264,0.00263428199807506,0.00347245642369784,0.0019360651032802,0.00308613291834242,0.00298228246770729,0.00318652483770581,0.00349690387412317,0.00290393080813351,0.00280839694691175,0.00270789445152893,0.00201887274346846,0.0032189090125601,0.00205607057156122,0.00293268730535635,0.00302704274442748,0.00306103442496014,0.00275016413546596,0.00197643075830367,0.00288612329319923,0.00213913691048981,0.00283274983194988,0.00315801129618777,0.00299706904049371,0.00335179498517976,0.00354716742197674,0.00431009527298793,0.00335553231896275,0.00303062016873566,0.00278270610550622,0.00345911271611067,0.00320401858713815,0.00367809185048769,0.00204474293326437,0.00287579130673355,0.00238115234836539,0.00340544098045278,0.00330888391564991,0.00231077194246097,0.00274751569757301,0.00381946806574609,0.00315970610528049,0.00278134296413217,0.00283744744602175
0.00209754638791307,0.00203026699190455,0.00201016836677017,0.00345835154019157,0.00508247200183052,0.00228019826574913,0.00241371589527165,0.00247558162264621,0.00203319683712159,0.00250938053413591,0.00200356725180868,0.00408843583690389,0.00197400567146375,0.00198787924365507,0.00264207647037762,0.00198584635534362,0.0019981967714673,0.00199589236688338,0.00200673766610462,0.00253401214083125,0.00210719475831291,0.00202241649650169,0.00203455769528856,0.00203935361969478,0.00198275757017918,0.0021019509621026,0.00197464358030154,0.00201146759878986,0.00198390713046501,0.00198867672914419,0.00205853260303574,0.0032948093192329,0.00380782394376249,0.00365165048210256,0.00343556972866541,0.0020272903649133,0.00206918078787498,0.0020853668717918,0.00208174273520079,0.00250828970362819,0.00203399584710765,0.00198692584554795,0.00200855015772645,0.0035507011901532,0.00210462852043362,0.00201144164339257,0.00202779844063104,0.0024504897914975,0.00204061978916392,0.00198740876980177,0.00198695450135034
0.00340809871607992,0.00230946845728003,0.00280289416885847,0.00347294807852658,0.00228019826574913,0.00496615945634307,0.00341132879426679,0.00200718571112014,0.00260639223022003,0.00268518186580043,0.00196338670633356,0.00201584378361505,0.00359183809989255,0.0037177945913441,0.00342227928344458,0.00342364111360433,0.00367646091189772,0.00327226415357883,0.00202434474596393,0.00362868260660986,0.00206835595685323,0.00338728287478821,0.00336151681110635,0.00394539343356963,0.00339695909849524,0.00201891606212446,0.00358147183118615,0.00261968098540083,0.0035917208479381,0.00381827244244383,0.00365007601702356,0.00292324151995702,0.0021384246999568,0.00275041293629355,0.0028168513729907,0.00345936538546825,0.0031365251460907,0.00402758796875379,0.00358431421165191,0.00369772858095329,0.00223277206343006,0.00353233836949469,0.00294734341613339,0.00215362547358395,0.00375295018551387,0.00330250779337926,0.00333841357751251,0.00418008613719451,0.00364375147737328,0.00322710504539183,0.00346910609740502
0.00223079665933276,0.00204944694358558,0.0021014937717951,0.00327189088999051,0.00241371589527165,0.00341132879426679,0.00509001584212234,0.00208842782733742,0.00380303330491649,0.00361492741654618,0.00197666244796395,0.00227229077201762,0.00309204373155593,0.00280712280934513,0.00407813389051197,0.00267076732136053,0.00251364378328838,0.00248413084075929,0.00201962851844793,0.00437364241264594,0.00302915439572085,0.00370344743854236,0.00345572510440046,0.00345251910658844,0.00276369312144711,0.00192695768431682,0.00309910746561187,0.00228149364180096,0.00268356479474584,0.00306002515996603,0.00390880737855628,0.00393326857217149,0.00235795832846701,0.00311516282653088,0.00363246902458721,0.00327443391160456,0.00201008174608946,0.00352272289034252,0.00376747558401368,0.00431563130463672,0.00213997887915121,0.00271957152859695,0.00218855348851001,0.00200364224433794,0.00283140702415057,0.00357041469490937,0.00387388174706159,0.00387154442211143,0.00353775792793776,0.00268516910794512,0.00261675311997231
0.00208114852358127,0.00202566461426559,0.0020516290651714,0.00202242487463264,0.00247558162264621,0.00200718571112014,0.00208842782733742,0.00498827498933708,0.00210653602618737,0.00202646567956873,0.002040468057643,0.00220383634069295,0.00200443829526318,0.00201764008817167,0.0022084156435908,0.00200801789315678,0.0020416591516888,0.00202991901184076,0.00201689892534613,0.00237149393567879,0.00365913657170883,0.00197562158163894,0.00199125462492405,0.00198208805772032,0.00200143400775862,0.00197430078555224,0.0020185489315189,0.00201285889477317,0.00203984381813665,0.00199872961135483,0.00198892586816257,0.00272042127592305,0.00200731272271167,0.00201757567539289,0.00292719498603409,0.00196895344995534,0.00205559138187922,0.00198224149943144,0.00199782164369952,0.00205724177923361,0.00201009556565541,0.00204316920761636,0.0020334664277698,0.00201360744262224,0.00200340150554424,0.00207568478450196,0.00200990250069847,0.00198677072136763,0.0019730482769354,0.00202330879317652,0.00204671678478736
0.00217997042184078,0.00316162092142177,0.00304514659151312,0.00263428199807506,0.00203319683712159,0.00260639223022003,0.00380303330491649,0.00210653602618737,0.00507796062210644,0.00379026893299253,0.00312157023483965,0.00200777612307195,0.00351988053181957,0.00312278023725979,0.00382595339239329,0.00339719335648422,0.00289418242301367,0.00325153655930291,0.0032907424095342,0.00343956662276505,0.00314655997545929,0.00381416714313595,0.00408512588082794,0.00352322030702715,0.00349133046128502,0.00288097634777164,0.00336320918663661,0.00345424699596963,0.00304384788104319,0.00329692548896533,0.00377112423095652,0.00307840928947248,0.0020280537952136,0.00277222837867897,0.00299613607524517,0.00389484397381747,0.00249818150404143,0.00340584995298356,0.00408073221656358,0.00377847860412065,0.00344623308313951,0.00311360853044504,0.00315383125665356,0.00197954150816812,0.002543202811815,0.0040402295205239,0.00374544427754228,0.00323372586092845,0.00381059890030251,0.0033817443970135,0.00302696177380278
0.00232943562178188,0.00275636099606669,0.00274579868344254,0.00347245642369784,0.00250938053413591,0.00268518186580043,0.00361492741654618,0.00202646567956873,0.00379026893299253,0.00499353224220452,0.00242020509074165,0.00245556991977959,0.00302553688784703,0.00291180293251385,0.00361080418792393,0.00304161998346123,0.00267315447196707,0.00295003907881987,0.00260044959486855,0.00312213679187835,0.00266091820815419,0.00343209418536494,0.0036010534078418,0.00307397634421608,0.00306520261357124,0.00234204731868733,0.00305072699410188,0.00296207208999557,0.00258715723131417,0.00296829008185257,0.00340801011420276,0.00345173030603228,0.00274408913168621,0.00359238692188369,0.00327598794131579,0.00346103349988861,0.00264513635049391,0.00346967075551126,0.00378805433480004,0.00369233824744288,0.00292392543200826,0.0027874905578205,0.00285912986303717,0.00227784095721194,0.00217846329386132,0.00321833547927843,0.00312011877257783,0.00329615476943955,0.00338420245920998,0.00318748573473675,0.00280036161604567
