n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
3,true,0.021760844490521652,-524102.3704357959,531136.4558119461,0.0,11469.252117838594,1,true,0.03973043343844586,0.03973043343844586,true
1023,true,0.9924979583354891,-524225.27520791744,531109.5714742555,0.01594050833955407,0.01837956008967012,10,false,0.004508602003362289,0.004508602003362289,true
511,true,0.9952798434736734,-524239.10010580206,531273.0081469367,-0.01370563660748303,-0.05551777780056,9,false,0.007926114943839893,0.007926114943839893,true
255,true,0.997916077378896,-524209.2815600322,531194.984153055,-0.027649969211779535,-0.13489187182858586,8,false,0.013909962455640464,0.013909962455640464,true
61,true,0.13504303657770217,-524208.78838874353,531196.3517973496,-0.23086530854925513,1040.2467751129298,5,true,0.02435934919640154,0.02435934919640154,true
1023,true,0.9985020775177299,-524180.9967548782,531188.9737599995,0.00011974899098277092,0.00584823708049953,10,false,0.004056895689574444,0.004056895689574444,true
511,true,0.9765953224014225,-524204.2843236799,531161.3034987095,0.034482325660064816,0.05715782684274018,9,false,0.007122108224543902,0.007122108224543902,true
511,true,0.9580146330462314,-524187.46583862114,531151.4748787446,-0.12030731688719243,0.14760256127920002,9,false,0.011684785185852508,0.011684785185852508,true
255,true,0.7727570854099168,-524351.4101182035,531310.4124680725,0.24323199316859245,0.5400990253547207,8,false,0.018103902177908363,0.018103902177908363,true
255,true,0.9928193402887854,-524300.1652943664,531343.5906241116,-0.055863575311377645,-0.20494989154394716,8,false,0.017113225310036034,0.017113225310036034,true
4,true,0.07638739779844043,-524295.1752249374,531442.9132688874,1.1857573261950165,1325.8016460980289,2,true,0.02874582753187413,0.02874582753187413,true
1023,true,0.9998330769368413,-524390.2422846673,531417.3333874508,-0.03283987706527114,-0.03954147663898766,10,false,0.004467891676972032,0.004467891676972032,true
511,true,0.9777852370812442,-524138.3658784839,531288.2871899061,0.021837815875187516,0.06384440162219107,9,false,0.007658422839570587,0.007658422839570587,true
255,true,0.9984006767163452,-524238.8354296154,531122.7176424264,0.0027861491544172168,-0.11274835269432515,8,false,0.012307476163410453,0.012307476163410453,true
255,true,0.7413501686882346,-524261.1129842751,531218.356979656,0.4118689853930846,0.8976139898877591,8,false,0.020687856077719984,0.020687856077719984,true
255,true,0.9741639761733797,-524399.6984970943,531417.1557994303,-0.1931984513066709,-0.5116911251097918,8,false,0.018095037615741952,0.018095037615741952,true
5,true,0.21722386436208768,-524395.7996786792,531195.5873169107,-0.16288304538466036,2594.3473493912024,2,true,0.028330747773546373,0.028330747773546373,true
511,true,0.9985461906423466,-524316.818664101,531345.1452975008,-0.01629696600139141,-0.037866168189793825,9,false,0.006770916631399216,0.006770916631399216,true
511,true,0.7801089338706555,-524380.8994592631,531354.9687092577,0.48909221962094307,0.5804346712538972,9,false,0.011260787029353259,0.011260787029353259,true
511,true,0.8486653789090736,-524406.0655818303,531197.2672419648,-0.4379659533733502,0.5968675770564005,9,false,0.01091201819513506,0.01091201819513506,true
255,true,0.9797456002907537,-524490.340792234,531639.6241731425,0.07619865774177015,-0.1064746908377856,8,false,0.012488708182498528,0.012488708182498528,true
255,true,0.9967721697928186,-524359.1966733097,531446.9565915241,-0.10407587070949376,-0.44141967117320746,8,false,0.01955336364007309,0.01955336364007309,true
3,true,0.001191900427343091,-524359.1966733097,531313.2319664607,0.0,2637.548600356211,1,true,0.03168790983936983,0.03168790983936983,true
1023,true,0.986284988289269,-524190.8717328288,531332.5281593186,-0.011775240767747164,0.040042098495177925,10,false,0.004805389747637355,0.004805389747637355,true
511,true,0.9832225921993683,-524291.1999306988,531243.9861280948,0.015313904848881066,0.052008964703418314,9,false,0.007618612146345334,0.007618612146345334,true
511,true,0.649968340044124,-524248.07720817806,531423.4849800922,0.004511077422648668,1.0909320313949138,9,false,0.011918395540671567,0.011918395540671567,true
511,true,0.9576342496792593,-524177.35226002283,531218.5198002061,-0.05200714559759945,0.12092420982662588,9,false,0.008537192813923355,0.008537192813923355,true
255,true,0.8896976897914733,-524333.9985612022,531294.6348733362,0.21126349491532892,0.2451072371331975,8,false,0.012504309158151018,0.012504309158151018,true
255,true,0.97811094838941,-524327.2665538772,531386.8567812312,-0.1238416259875521,-0.3296767115825787,8,false,0.015591834055639634,0.015591834055639634,true
255,true,0.18199455143432328,-524237.8820813433,531324.159340671,0.1814030873356387,15.313113675452769,8,false,0.023719888844886853,0.023719888844886853,true
1023,true,0.9916183383087934,-524193.7989531447,531211.3946290954,-0.03021533985156566,-0.0420065555954352,10,false,0.005901753126330526,0.005901753126330526,true
511,true,0.985427008759101,-524198.2223653982,531159.9922194808,0.0025889395037665963,0.05240141926333308,9,false,0.00926209745782499,0.00926209745782499,true
255,true,0.9362744300900442,-524318.7035793066,531233.4334536052,0.1052696795668453,0.20261500519700348,8,false,0.014255610849011087,0.014255610849011087,true
255,true,0.9951532534360252,-524333.5745338828,531409.780828157,-0.25470999686513096,-0.31621400418225676,8,false,0.019563270595853065,0.019563270595853065,true
5,true,0.10954987860149475,-524333.5745338828,531333.1144109512,0.0,11653.414213764714,2,true,0.03046630588291231,0.03046630588291231,true
511,true,0.98254551209996,-524338.6811533588,531417.5006692691,0.00399081117939204,0.04317725892178714,9,false,0.006725558890328945,0.006725558890328945,true
511,true,0.9655481800397231,-524231.5850219727,531335.0235593566,0.018997082603164017,0.0948528959415853,9,false,0.010198559967352666,0.010198559967352666,true
255,true,0.9324618692095636,-524215.6122929567,531276.0637330626,-0.02417421597056091,0.22914330393541604,8,false,0.014831036154927308,0.014831036154927308,true
255,true,0.9639734041692978,-524234.7818918425,531240.3596128137,0.03693799034226686,0.1774542551720515,8,false,0.01999152195211179,0.01999152195211179,true
5,true,0.272292310418913,-524235.99821222713,531305.3955046249,-0.1153954096371308,1353.5109296999872,2,true,0.0287375873363031,0.0287375873363031,true
511,true,0.9215541527338068,-524213.08265174815,531240.2687510209,0.1492420407012105,0.19254663679748774,9,false,0.00937684635776643,0.00937684635776643,true
255,true,0.7550006282756392,-524229.7673552555,531137.5867251243,0.4252929073991254,0.8312527242815122,8,false,0.012317472404472332,0.012317472404472332,true
511,true,0.9738463231875645,-524222.6260846422,531434.4935386785,-0.39551631454378366,-0.6124639041954651,9,false,0.011342674454118367,0.011342674454118367,true
255,true,0.5097352517057414,-524225.0644139784,531240.0143290678,-0.037978556589223444,2.318796881707385,8,false,0.01656313157340966,0.01656313157340966,true
511,true,0.9941973476842981,-524040.1034731317,531136.5551816287,0.0030224905349314213,-0.13324079615995288,9,false,0.009123927276574798,0.009123927276574798,true
255,true,0.9891298049104532,-524286.007083701,531110.7998019338,-0.29651953815482557,-0.30046387389302254,8,false,0.01385779827128623,0.01385779827128623,true
255,true,0.7620460143652916,-524278.32071939815,531350.289747412,-0.020946901058778167,0.631427671178244,8,false,0.020735422948444836,0.020735422948444836,true
255,true,0.8839621224219582,-524251.66344627447,531294.9192163523,0.014145959517918527,0.2629437366267666,8,false,0.019357220736594946,0.019357220736594946,true
255,true,0.9598653181443156,-524197.48373562016,531247.1347321864,0.07459593308158219,0.12169795914087445,8,false,0.023211761989048948,0.023211761989048948,true
5,true,0.06289540324650808,-524200.11319381435,531241.6207962802,1.7048140012193471,22254.344821200473,2,true,0.032427959620552255,0.032427959620552255,true
511,true,0.9655684768303323,-524230.293041379,531338.0775037012,-0.025879101012833416,0.1146242719842121,9,false,0.007326127988023197,0.007326127988023197,true
511,true,0.8777378774467486,-524242.09941592877,531151.2206223912,0.0664486278546974,0.3692765993764624,9,false,0.010377668558818675,0.010377668558818675,true
255,true,0.9466625960848939,-524214.55741763796,531204.546325878,0.16348349174950272,-0.29294498241506517,8,false,0.012280939180267734,0.012280939180267734,true
255,true,0.9964492387221185,-524208.4043460112,531153.5553761075,-0.7678883519256487,-0.8419121921760961,8,false,0.016649752653707568,0.016649752653707568,true
13,true,0.012348290140386456,-524212.878649516,531237.1402288581,1.9110239250585437,1618.4942720547551,3,true,0.02484564700564474,0.02484564700564474,true
1023,true,0.9780651081768732,-524194.1833655895,531247.956372321,-0.06623437628149986,-0.09267888544127345,10,false,0.005272415706286218,0.005272415706286218,true
511,true,0.9848147243458322,-524292.6289940532,531245.3116060839,0.03675136109814048,-0.05707470886409283,9,false,0.00760010125044699,0.00760010125044699,true
511,true,0.9753932695343576,-524304.5277833048,531394.245807602,-0.18323422619141638,-0.1887145423097536,9,false,0.011062118483560266,0.011062118483560266,true
255,true,0.9456550279577034,-524297.6155544132,531257.3001125171,0.04346574156079441,0.13203455845359713,8,false,0.01575150897503447,0.01575150897503447,true
255,true,0.7485793708105206,-524296.9738622744,531412.1621190192,0.3479310085531324,0.7398541334550828,8,false,0.02110028402286033,0.02110028402286033,true
255,true,0.8127923639319299,-524324.0467456653,531246.2291332614,0.33561363676562905,0.7333158851834014,8,false,0.01926225737096316,0.01926225737096316,true
255,true,0.9079274909816283,-524358.036056309,531432.0571950631,-0.1518165678717196,-0.7610475659603253,8,false,0.019911544839715654,0.019911544839715654,true
11,true,0.0829782758341629,-524357.2725271466,531231.10203797,0.09363585279788822,1153.2127819422167,3,true,0.024686268346965228,0.024686268346965228,true
511,true,0.9895028344471817,-524248.7259013045,531366.5457448981,-0.0008633538382127881,-0.06869291758630425,9,false,0.006340736727664754,0.006340736727664754,true
511,true,0.8855214545148608,-524250.6725759471,531262.7556705958,0.027440521982498467,0.3465054959524423,9,false,0.009205759546151236,0.009205759546151236,true
511,true,0.6800925580265188,-524258.041704667,531366.7423461179,0.020934195024892688,1.0843683597631752,9,false,0.010945150556200302,0.010945150556200302,true
511,true,0.9985451438137467,-524270.3165626808,531339.8666465541,-0.14680181944277138,-0.17089364386629313,9,false,0.008829046215915445,0.008829046215915445,true
255,true,0.9590945248131949,-524206.26956920134,531275.4476659673,0.07474019948858768,0.1097686926368624,8,false,0.012953148928026983,0.012953148928026983,true
255,true,0.9934535941224206,-524291.6579844916,531252.368210908,0.06015301961451769,-0.22403944900725037,8,false,0.017597004594164113,0.017597004594164113,true
8,true,0.13323795432154978,-524297.265548389,531214.9903593536,2.8094210897106677,1701.336500335019,3,true,0.02541276922577857,0.02541276922577857,true
511,true,0.9996056631448662,-524211.8999849429,531295.1188149184,-0.2206544732907787,-0.2912090236786753,9,false,0.007458639095322451,0.007458639095322451,true
511,true,0.9998985634948344,-524110.862012557,531081.5405536518,-0.1333467586664483,-0.1587300554383546,9,false,0.010898953618399751,0.010898953618399751,true
255,true,0.9151078264092485,-524213.01240023086,531152.8060167097,-0.025091775343753397,0.22944341355469078,8,false,0.015883661458789406,0.015883661458789406,true
255,true,0.9437295662921235,-524388.827740247,531273.2891592176,0.18219240370672196,0.18219240370672196,8,false,0.019766005244696502,0.019766005244696502,true
255,true,0.9385040818130136,-524435.3782799622,531205.2369558086,-0.051965825841762125,0.4253618101356551,8,false,0.025863942880056032,0.025863942880056032,true
1,true,0.0,-524435.3782799622,531445.1738577863,0.0,1.0405599775813177e6,0,true,0.3327064362148735,0.3327064362148735,true
3,true,1.2805200876964171e-6,-524435.3782799622,531384.2060000199,0.0,1543.0934330455493,1,true,0.05439510092881724,0.05439510092881724,true
1023,true,0.9874666075383379,-524311.8580534086,531457.4439002227,0.019906934699974954,0.033101510838605464,10,false,0.0052645706296464145,0.0052645706296464145,true
1023,true,0.9999895790236206,-524216.6027228954,531239.2197896313,-0.021404561353847384,-0.05671064357738942,10,false,0.006789347493950665,0.006789347493950665,true
511,true,0.995043950760405,-524190.0121898046,531178.0956862924,-0.054976459010504186,-0.08079978195019066,9,false,0.010519923570443065,0.010519923570443065,true
255,true,0.8445684331504129,-524138.65707121516,531090.2555487466,0.05917605361901224,0.4121345084859058,8,false,0.017532826244585503,0.017532826244585503,true
255,true,0.9508706598015576,-524059.5531483274,531120.9609659591,0.0189799799118191,0.20833762467373163,8,false,0.019262492167776507,0.019262492167776507,true
255,true,0.9751283983703717,-524088.26263628044,531293.6763062895,0.0072511613834649324,-0.42358739336486906,8,false,0.03018145098552102,0.03018145098552102,true
5,true,0.20126987795170836,-524097.2783225155,531112.5162458154,-0.17129035701509565,5459.441010713577,2,true,0.051928924604502255,0.051928924604502255,true
511,true,0.9991970191325145,-524357.8999518247,531237.2680371456,0.009132478386163712,-0.02828488952945918,9,false,0.007801348965688929,0.007801348965688929,true
511,true,0.9980321343999871,-524338.9748248302,531423.3364865183,-0.06797189696226269,-0.12511528900358826,9,false,0.014694454061741191,0.014694454061741191,true
255,true,0.323920478678122,-524251.08355648053,531384.1706875961,0.18074741400778294,4.157575923134573,8,false,0.027653204143212207,0.027653204143212207,true
1023,true,0.9940229775851664,-524220.9937200024,531316.4155040444,-0.021334754419513047,0.02407727378886193,10,false,0.006277618616404614,0.006277618616404614,true
511,true,0.9064877641401715,-524268.31632880034,531305.8954560332,0.17647414549719542,0.20030470751225948,9,false,0.011732699218696295,0.011732699218696295,true
255,true,0.9969425324645035,-524267.86256294494,531320.2754799125,-0.259547665133141,-0.3492391729960218,8,false,0.016640235203845603,0.016640235203845603,true
22,true,0.3258880205078756,-524268.69325022254,531286.5100643067,0.06143091677222401,1257.3643702019472,4,true,0.031087522762655695,0.031087522762655695,true
1023,true,0.9990411639406508,-524166.18918389786,531181.5939442762,-0.014933895436115563,-0.02234232716728002,10,false,0.007422198043665422,0.007422198043665422,true
511,true,0.9948896229211148,-524224.38933597784,531143.429805941,-0.013505784561857581,-0.043345746118575335,9,false,0.013946241784191883,0.013946241784191883,true
255,true,0.3030792368586623,-524236.4227994463,531263.2772394107,0.4423087318427861,4.072460824390873,8,false,0.025649159118129507,0.025649159118129507,true
1023,true,0.9995910599174742,-524226.12649939785,531238.8038857996,-0.015778263099491596,-0.025463083176873624,10,false,0.005941592830998281,0.005941592830998281,true
511,true,0.9995781715212229,-524158.8830074265,531181.2480410701,-0.007388656260445714,-0.03231147420592606,9,false,0.011063074244923138,0.011063074244923138,true
255,true,0.8572406070082979,-524127.79460944823,531187.2426687689,0.05967063980642706,0.38759634317830205,8,false,0.020395614436553237,0.020395614436553237,true
255,true,0.7264653226074504,-524111.3176925789,531148.6732729428,0.3421276666922495,0.9168184915324673,8,false,0.024613822794046072,0.024613822794046072,true
255,true,0.9081872417850917,-524026.97863466595,531050.0706557957,0.1671647491166368,0.40976308984681964,8,false,0.02031741485764606,0.02031741485764606,true
255,true,0.9655713965663031,-524192.3084342587,531046.9228284747,-0.6940022786147892,-1.0496607514796779,8,false,0.02828438388256893,0.02828438388256893,true
2,true,1.2495086549790396e-12,-524192.3084342587,531118.2032511903,0.0,1326.3046110336436,1,true,0.04607190164689719,0.04607190164689719,true
1023,true,0.9971397920492696,-524172.64601527876,531198.2324319654,-0.011137779569253325,-0.011624098289757967,10,false,0.004942493832740375,0.004942493832740375,true
511,true,0.9936479354448935,-524161.1714999321,531085.1162113522,0.007667048368602991,0.016854283050633967,9,false,0.008849316656971931,0.008849316656971931,true
255,true,0.9852835212362394,-524194.9480047858,531221.2908174548,0.03187067317776382,0.05209688516333699,8,false,0.015540580643849907,0.015540580643849907,true
255,true,0.5078094937496287,-524196.73700602894,531204.3266558482,1.0432961768237874,1.8074406891828403,8,false,0.026424835395832586,0.026424835395832586,true
511,true,0.9994926621071889,-524266.94073674927,531355.3400228448,-0.07730816584080458,-0.24284881120547652,9,false,0.01217725410678838,0.01217725410678838,true
255,true,0.8787000345018025,-524304.0667749221,531367.4142367605,-0.2433526151580736,-0.5299650396918878,8,false,0.021369766466128308,0.021369766466128308,true
255,true,0.8462807563994056,-524480.5359137763,531541.4836049486,-0.027976635843515396,0.6024248256580904,8,false,0.02690953951765184,0.02690953951765184,true
12,true,0.09269971218526574,-524484.7345592573,531545.2787944112,-0.0996358155971393,1072.7825303957798,3,true,0.030979255422163027,0.030979255422163027,true
1023,true,0.9953414493545503,-524338.9976296937,531555.4856102152,-0.006847256212495267,0.016780156176537275,10,false,0.0049058564289596795,0.0049058564289596795,true
511,true,0.9949725944185415,-524244.26047525747,531297.5224774011,0.013551582116633654,0.021687778760679066,9,false,0.00842489079798035,0.00842489079798035,true
511,true,0.9982070216628218,-524146.87014775095,531137.7863374734,-0.0060284193605184555,-0.09618382470216602,9,false,0.014331895156034839,0.014331895156034839,true
255,true,0.9964355056473642,-524195.50019555434,531087.726976555,0.06354512681718916,-0.2403345857746899,8,false,0.024381603502232892,0.024381603502232892,true
4,true,0.20745345996892095,-524192.50235552626,531249.9502169467,0.18659658753313124,6738.486571600544,2,true,0.04095577934420062,0.04095577934420062,true
511,true,0.9999955958995296,-524242.48212618945,531238.3293911257,-0.038797127665020525,-0.050804887316189706,9,false,0.009274846576456497,0.009274846576456497,true
255,true,0.9763060535251711,-524069.28913505026,531131.260895945,-0.019273081328719854,0.07365376828238368,8,false,0.01570884831499082,0.01570884831499082,true
255,true,0.7880820388621427,-524132.2873929714,531147.4492563818,0.16500609018839896,0.5495193121023476,8,false,0.02488463179030689,0.02488463179030689,true
255,true,0.632951668455765,-524117.63919863896,531083.8527542765,0.5581217723665759,1.2005186727037653,8,false,0.024575454045783915,0.024575454045783915,true
255,true,0.9976815752998313,-524187.8691480716,531132.0513383871,-0.06997968920040876,-0.29028878815006465,8,false,0.016580547638221123,0.016580547638221123,true
255,true,0.986058840794541,-524183.16321020684,531300.5332579585,-0.463419382693246,-0.7728117193328217,8,false,0.027382793995525404,0.027382793995525404,true
5,true,0.03390670166047422,-524183.16321020684,531193.3332139277,0.0,24710.52660470479,2,true,0.04365537502077894,0.04365537502077894,true
1023,true,0.9923339987153826,-524195.11138711683,531223.7560459696,0.007851945236325264,0.03071742458269,10,false,0.00699930021747144,0.00699930021747144,true
511,true,0.9921778650825986,-524245.8108931764,531216.429537933,-0.07274083932861686,-0.07395319966599345,9,false,0.011358862676145205,0.011358862676145205,true
255,true,0.7260720835020535,-524237.4608794951,531290.3935331445,0.02869857253972441,0.7094844791572541,8,false,0.018304505294496846,0.018304505294496846,true
255,true,0.9864575848624135,-524143.2515134179,531207.0343305503,0.03154343809001148,0.09364687197376043,8,false,0.015651970726441776,0.015651970726441776,true
1,true,0.0,-524143.2515134179,531286.1003222496,0.0,37439.3202594138,0,true,0.2196852231087122,0.2196852231087122,true
5,true,0.021642764700539174,-524143.2515134179,531267.9140141342,0.0,3714.4572657621466,2,true,0.03685711153719966,0.03685711153719966,true
1023,true,0.998821078283404,-524098.4164043101,531185.2520562394,-0.0029618763364851475,0.006948293186724186,10,false,0.003835101518898075,0.003835101518898075,true
1023,true,0.9953433272748528,-524087.7786913161,531071.0172773234,0.009274911019019783,0.014156086021102965,10,false,0.005177829777581982,0.005177829777581982,true
511,true,0.9995575893844354,-524106.16498532146,530942.9049347687,-0.005757747916504741,-0.039400400943122804,9,false,0.007992552353584462,0.007992552353584462,true
255,true,0.9980156811051638,-524102.91689008905,530984.8610733515,0.026848923065699637,-0.09483643434941769,8,false,0.013589153693288438,0.013589153693288438,true
255,true,0.9975802860739368,-524066.609800523,530957.7040754653,-0.06211722153238952,-0.352669230196625,8,false,0.024169429648912638,0.024169429648912638,true
2,true,1.689746617847211e-18,-524066.609800523,530969.1853644925,0.0,1406.9361810152186,1,true,0.04416752282709021,0.04416752282709021,true
1023,true,0.999805007725482,-524168.9646892942,531054.8258583675,-0.005852268310263753,-0.0069587306352332234,10,false,0.0035097876704935547,0.0035097876704935547,true
1023,true,0.9942268423649983,-524205.16114582197,531137.384811803,-0.0014368565753102303,0.016018767259083688,10,false,0.006567436882163545,0.006567436882163545,true
511,true,0.9703802238721753,-524087.204377237,531058.3958521746,0.01212698279414326,0.06851214147172868,9,false,0.012173036890910153,0.012173036890910153,true
255,true,0.9489223183304761,-524084.2388402427,531119.8776628427,0.07247868808917701,0.1587505245115608,8,false,0.020977886174958556,0.020977886174958556,true
8,true,0.03450046250305109,-524084.2388402427,531172.1881107419,0.0,3258.6576152768685,3,true,0.03375955477451358,0.03375955477451358,true
1023,true,0.9999135201114491,-524370.7333580046,531190.2576686591,-0.00024801946710795164,-0.0030504782916978,10,false,0.0031293374200493294,0.0031293374200493294,true
1023,true,0.9974931244544596,-524385.3180819197,531466.2327840419,0.002941939397715032,0.010989638278260827,10,false,0.0059589866555359436,0.0059589866555359436,true
511,true,0.9961704012563195,-524396.8197881088,531417.4975762027,0.011888771783560514,-0.04151185951195657,9,false,0.0111921441263312,0.0111921441263312,true
255,true,0.996053837718472,-524324.2081577282,531419.7794076363,-0.08497091371100396,-0.18867807171773165,8,false,0.020777458834350684,0.020777458834350684,true
4,true,0.10178295131172764,-524324.2081577282,531272.5277976871,0.0,1455.6622151043266,2,true,0.038231804430106486,0.038231804430106486,true
1023,true,0.9987373315317877,-524169.0697420298,531271.040570472,0.0043373703956604,0.006594371749088168,10,false,0.004740029318116703,0.004740029318116703,true
511,true,0.9687334671974441,-524194.9735353122,531189.5181938412,0.05052079784218222,0.09151340404059738,9,false,0.00882257064330681,0.00882257064330681,true
255,true,0.7475330494678275,-524238.28741179605,531136.0292859485,-0.17107234871946275,0.8350656182738021,8,false,0.014882930855691163,0.014882930855691163,true
511,true,0.8950794842881421,-524310.0995343049,531252.136804449,0.07879191031679511,0.2756585816387087,9,false,0.013017526822059875,0.013017526822059875,true
255,true,0.9973196236031303,-524286.1290567307,531382.9930101953,-0.15713132556993514,-0.2333841355284676,8,false,0.017528237340022797,0.017528237340022797,true
26,true,0.14323254620830067,-524290.7632020789,531300.3500813071,0.46025725884828717,1181.011735580163,4,true,0.03153597822738559,0.03153597822738559,true
1023,true,0.9809700909571234,-524290.9865517396,531371.3964542059,0.030428251484408975,0.04905249213334173,10,false,0.004895575986699895,0.004895575986699895,true
511,true,0.9794437530431449,-524167.34874611266,531316.5525302874,-0.11005799449048936,-0.14051486330572516,9,false,0.008419212322221748,0.008419212322221748,true
255,true,0.9995627560567382,-524198.5425710911,531203.3311752182,-0.014013901934958994,-0.09666871663648635,8,false,0.014286947787995719,0.014286947787995719,true
255,true,0.43024705563002374,-524300.8986566574,531293.8191064631,-0.07069482409860939,2.7903007604181767,8,false,0.025415350199122902,0.025415350199122902,true
511,true,0.9670611918111368,-524283.8184949157,531183.2756519263,0.06400093587581068,0.08425495272967964,9,false,0.009295167804512559,0.009295167804512559,true
255,true,0.9748276383017936,-524326.3107966154,531361.8244775798,-0.15410151612013578,-0.22148871421813965,8,false,0.01503736206092332,0.01503736206092332,true
255,true,0.9901489760856645,-524321.8292467381,531446.2992421468,-0.10789218766149133,-0.16693619219586253,8,false,0.02464871747285092,0.02464871747285092,true
3,true,0.003285600787850559,-524321.8292467381,531359.2169741987,0.0,2868.7527611238183,1,true,0.04176566979309968,0.04176566979309968,true
1023,true,0.9964943678953478,-524363.4041155564,531223.8318344053,0.006377398734912276,0.009882517624646425,10,false,0.005023154213255396,0.005023154213255396,true
511,true,0.9997245142456699,-524359.1550794824,531349.2170582372,-0.0018257122719660401,-0.028374471003189683,9,false,0.008692594429725883,0.008692594429725883,true
255,true,0.8384621092015432,-524273.97124450037,531383.7003902253,0.21984359715133905,0.4213414875557646,8,false,0.015038210205717474,0.015038210205717474,true
255,true,0.8980052780538786,-524306.7260188856,531202.672174077,-0.28100747941061854,0.3992000214057043,8,false,0.01693442613193726,0.01693442613193726,true
255,true,0.9946229691930436,-524293.8870393891,531313.4036677628,-0.03024774754885584,-0.16375524934846908,8,false,0.022205048010056908,0.022205048010056908,true
3,true,3.305178162511516e-6,-524293.8870393891,531407.4325106246,0.0,1654.1787080978975,1,true,0.03715976355366398,0.03715976355366398,true
1023,true,0.9970447066753211,-524195.1464425933,531225.5867331221,0.0016248581232503057,0.011441176058724523,10,false,0.0048889815430511714,0.0048889815430511714,true
511,true,0.9976347212720821,-524181.5562180707,531206.4547689185,0.0008022538386285305,-0.027440913021564484,9,false,0.008260804679597921,0.008260804679597921,true
