"state","t","begin","end","pollster","polltype","method","n_respondents","pct_clinton","n_clinton","pct_trump","n_trump","poll_day","index_s","index_p","index_m","index_pop","index_t"
"--",2016-08-11,2016-08-08,2016-08-14,"NBC","Registered Voters","Online poll",15179,0.5375,6527,0.4625,5616,164,52,65,2,3,164
"--",2016-08-12,2016-08-12,2016-08-13,"Zogby","Likely Voters","Online poll",1277,0.513513513513513,485,0.486486486486487,460,165,52,104,2,2,165
"--",2016-08-12,2016-08-09,2016-08-15,"Normington","Likely Voters","Live phone component",1000,0.548780487804878,450,0.451219512195122,370,165,52,67,1,2,165
"--",2016-08-12,2016-08-11,2016-08-14,"Morning Consult","Registered Voters","Online poll",2001,0.541666666666667,780,0.458333333333333,660,165,52,63,2,3,165
"--",2016-08-13,2016-08-10,2016-08-16,"Public Religion Research Institute","Registered Voters","Live phone component",1630,0.578313253012048,782,0.421686746987952,570,166,52,77,1,3,166
"--",2016-08-15,2016-08-13,2016-08-17,"Ipsos","Likely Voters","Online poll",1049,0.527027027027027,409,0.472972972972973,367,168,52,46,2,2,168
"--",2016-08-15,2016-08-15,2016-08-16,"Rasmussen","Likely Voters","Other",1000,0.5125,410,0.4875,390,168,52,81,3,2,168
"--",2016-08-15,2016-08-14,2016-08-16,"YouGov","Registered Voters","Online poll",1076,0.539473684210526,441,0.460526315789474,377,168,52,103,2,3,168
"--",2016-08-18,2016-08-15,2016-08-21,"UPI","Likely Voters","Online poll",1259,0.505263157894737,604,0.494736842105263,592,171,52,96,2,2,171
"--",2016-08-18,2016-08-15,2016-08-21,"NBC","Registered Voters","Online poll",17459,0.530864197530864,7507,0.469135802469136,6634,171,52,65,2,3,171
"--",2016-08-18,2016-08-17,2016-08-20,"ARG","Registered Voters","Live phone component",994,0.528089887640449,467,0.471910112359551,417,171,52,5,1,3,171
"--",2016-08-19,2016-08-18,2016-08-20,"Morning Consult","Registered Voters","Online poll",2001,0.52,780,0.48,720,172,52,63,2,3,172
"--",2016-08-21,2016-08-18,2016-08-24,"Quinnipiac","Likely Voters","Live phone component",1498,0.542168674698795,674,0.457831325301205,569,174,52,78,1,2,174
"--",2016-08-21,2016-08-19,2016-08-23,"YouGov","Registered Voters","Online poll",1080,0.525,454,0.475,410,174,52,103,2,3,174
"--",2016-08-22,2016-08-20,2016-08-24,"Ipsos","Likely Voters","Online poll",1049,0.52,409,0.48,378,175,52,46,2,2,175
"--",2016-08-23,2016-08-23,2016-08-24,"Rasmussen","Likely Voters","Other",1000,0.525,420,0.475,380,176,52,81,3,2,176
"--",2016-08-25,2016-08-22,2016-08-28,"UPI","Likely Voters","Online poll",1145,0.515463917525773,572,0.484536082474227,538,178,52,96,2,2,178
"--",2016-08-25,2016-08-24,2016-08-26,"Morning Consult","Registered Voters","Online poll",2007,0.513157894736842,783,0.486842105263158,743,178,52,63,2,3,178
"--",2016-08-25,2016-08-22,2016-08-28,"NBC","Registered Voters","Online poll",24104,0.525641025641026,9883,0.474358974358974,8918,178,52,65,2,3,178
"--",2016-08-26,2016-08-24,2016-08-29,"Suffolk","Likely Voters","Live phone component",1000,0.545454545454545,420,0.454545454545455,350,179,52,90,1,2,179
"--",2016-08-26,2016-08-25,2016-08-28,"Monmouth University","Likely Voters","Live phone component",689,0.541176470588235,317,0.458823529411765,269,179,52,61,1,2,179
"--",2016-08-27,2016-08-25,2016-08-29,"Ipsos","Likely Voters","Online poll",1404,0.512820512820513,562,0.487179487179487,534,180,52,46,2,2,180
"--",2016-08-27,2016-08-26,2016-08-28,"PPP","Likely Voters","Other",881,0.531645569620253,370,0.468354430379747,326,180,52,75,3,2,180
"--",2016-08-28,2016-08-27,2016-08-29,"YouGov","Registered Voters","Online poll",1119,0.531645569620253,470,0.468354430379747,414,181,52,103,2,3,181
"--",2016-08-29,2016-08-26,2016-09-01,"IBD","Likely Voters","Live phone component",861,0.5,336,0.5,336,182,52,43,1,2,182
"--",2016-08-29,2016-08-29,2016-08-30,"Rasmussen","Likely Voters","Other",1000,0.493670886075949,390,0.506329113924051,400,182,52,81,3,2,182
"--",2016-08-29,2016-08-28,2016-08-30,"FOX","Registered Voters","Live phone component",1011,0.5125,415,0.4875,394,182,52,33,1,3,182
"--",2016-08-30,2016-08-28,2016-09-01,"GWU","Likely Voters","Live phone component",1000,0.51219512195122,420,0.48780487804878,400,183,52,39,1,2,183
"--",2016-09-01,2016-08-29,2016-09-04,"UPI","Likely Voters","Online poll",1237,0.510416666666667,606,0.489583333333333,581,185,52,96,2,2,185
"--",2016-09-01,2016-09-01,2016-09-02,"Morning Consult","Registered Voters","Online poll",2001,0.513513513513513,760,0.486486486486487,720,185,52,63,2,3,185
"--",2016-09-01,2016-08-29,2016-09-04,"NBC","Registered Voters","Online poll",32226,0.525641025641026,13213,0.474358974358974,11924,185,52,65,2,3,185
"--",2016-09-02,2016-08-31,2016-09-04,"Franklin Pierce","Likely Voters","Live phone component",1025,0.517647058823529,451,0.482352941176471,420,186,52,35,1,2,186
"--",2016-09-02,2016-09-01,2016-09-04,"CNN","Likely Voters","Live phone component",786,0.488636363636364,338,0.511363636363636,354,186,52,19,1,2,186
"--",2016-09-03,2016-09-01,2016-09-05,"Ipsos","Likely Voters","Online poll",1084,0.512820512820513,434,0.487179487179487,412,187,52,46,2,2,187
"--",2016-09-05,2016-09-04,2016-09-06,"YouGov","Registered Voters","Online poll",1077,0.512820512820513,431,0.487179487179487,409,189,52,103,2,3,189
"--",2016-09-06,2016-09-06,2016-09-07,"Rasmussen","Likely Voters","Other",1000,0.524390243902439,430,0.475609756097561,390,190,52,81,3,2,190
"--",2016-09-06,2016-09-05,2016-09-08,"ABC","Likely Voters","Live phone component",642,0.528735632183908,295,0.471264367816092,263,190,52,1,1,2,190
"--",2016-09-07,2016-09-06,2016-09-08,"Morning Consult","Likely Voters","Online poll",1710,0.5125,701,0.4875,667,191,52,63,2,2,191
"AK",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",989,0.449275362318841,307,0.550724637681159,376,173,1,101,2,3,173
"AK",2016-08-28,2016-08-27,2016-08-29,"Moore","Likely Voters","Live phone component",500,0.426470588235294,145,0.573529411764706,195,181,1,62,1,2,181
"AL",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",958,0.369047619047619,297,0.630952380952381,508,173,2,101,2,3,173
"AR",2016-06-21,2016-06-21,2016-06-21,"Hendrix College","Registered Voters","Other",751,0.433734939759036,270,0.566265060240964,353,113,3,42,3,3,113
"AR",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",765,0.44578313253012,283,0.55421686746988,352,173,3,101,2,3,173
"AZ",2016-03-09,2016-03-07,2016-03-11,"Merrill","Likely Voters","Live phone component",701,0.5,266,0.5,266,9,4,59,1,2,9
"AZ",2016-04-07,2016-04-04,2016-04-11,"Behavior Research Center","Registered Voters","Live phone component",564,0.545454545454545,237,0.454545454545455,197,38,4,10,1,3,38
"AZ",2016-05-14,2016-05-13,2016-05-15,"PPP","Likely Voters","Other",896,0.487179487179487,340,0.512820512820513,358,75,4,75,3,2,75
"AZ",2016-06-15,2016-06-11,2016-06-20,"GQR","Likely Voters","Live phone component",300,0.464285714285714,117,0.535714285714286,135,107,4,37,1,2,107
"AZ",2016-06-20,2016-06-20,2016-06-20,"OH Predictive Insights","Likely Voters","Other",1060,0.528089887640449,498,0.471910112359551,445,112,4,68,3,2,112
"AZ",2016-06-22,2016-06-22,2016-06-23,"PPP","Likely Voters","Other",691,0.476190476190476,276,0.523809523809524,304,114,4,75,3,2,114
"AZ",2016-08-03,2016-08-02,2016-08-05,"CBS","Likely Voters","Online poll",1095,0.488372093023256,460,0.511627906976744,482,156,4,13,2,2,156
"AZ",2016-08-20,2016-08-18,2016-08-23,"CNN","Likely Voters","Live phone component",809,0.457831325301205,307,0.542168674698795,364,173,4,19,1,2,173
"AZ",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2026,0.486842105263158,750,0.513157894736842,790,173,4,101,2,3,173
"AZ",2016-08-24,2016-08-17,2016-08-31,"Arizona Republic","Likely Voters","Live phone component",704,0.507246376811594,246,0.492753623188406,239,177,4,6,1,2,177
"AZ",2016-08-26,2016-08-25,2016-08-27,"OH Predictive Insights","Likely Voters","Live phone component",728,0.506329113924051,291,0.493670886075949,284,179,4,68,1,2,179
"AZ",2016-08-27,2016-08-26,2016-08-28,"PPP","Likely Voters","Other",837,0.48314606741573,360,0.51685393258427,385,180,4,75,3,2,180
"AZ",2016-09-07,2016-09-06,2016-09-08,"NBC","Likely Voters","Live phone component",649,0.487179487179487,247,0.512820512820513,260,191,4,65,1,2,191
"CA",2016-03-19,2016-03-16,2016-03-23,"USC","Likely Voters","Live phone component",1202,0.655172413793103,685,0.344827586206897,361,19,5,97,1,2,19
"CA",2016-03-29,2016-03-24,2016-04-04,"Field","Registered Voters","Live phone component",1400,0.655555555555556,826,0.344444444444444,434,29,5,31,1,3,29
"CA",2016-04-01,2016-03-30,2016-04-03,"SurveyUSA","Likely Voters","Other",1507,0.697674418604651,904,0.302325581395349,392,32,5,92,3,2,32
"CA",2016-04-28,2016-04-27,2016-04-30,"SurveyUSA","Likely Voters","Other",1683,0.622222222222222,942,0.377777777777778,572,59,5,92,3,2,59
"CA",2016-05-10,2016-05-04,2016-05-16,"YouGov","Likely Voters","Online poll",1196,0.576923076923077,538,0.423076923076923,395,71,5,103,2,2,71
"CA",2016-05-17,2016-05-13,2016-05-22,"PPIC","Likely Voters","Live phone component",996,0.556818181818182,488,0.443181818181818,388,78,5,74,1,2,78
"CA",2016-05-20,2016-05-19,2016-05-22,"SurveyUSA","Likely Voters","Other",1383,0.577777777777778,719,0.422222222222222,526,81,5,92,3,2,81
"CA",2016-05-25,2016-05-19,2016-05-31,"USC","Likely Voters","Live phone component",1150,0.620689655172414,621,0.379310344827586,380,86,5,97,1,2,86
"CA",2016-05-28,2016-05-26,2016-05-31,"Field","Likely Voters","Live phone component",1002,0.609195402298851,531,0.390804597701149,341,89,5,31,1,2,89
"CA",2016-05-30,2016-05-29,2016-05-31,"NBC","Registered Voters","Live phone component",1833,0.63953488372093,1008,0.36046511627907,568,91,5,65,1,3,91
"CA",2016-06-01,2016-05-31,2016-06-03,"CBS","Likely Voters","Online poll",1187,0.592592592592593,570,0.407407407407407,392,93,5,13,2,2,93
"CA",2016-06-09,2016-06-09,2016-06-10,"SurveyMonkey","Likely Voters","Live phone component",1264,0.658536585365854,683,0.341463414634146,354,101,5,91,1,2,101
"CA",2016-06-20,2016-06-08,2016-07-02,"Field","Likely Voters","Live phone component",956,0.657894736842105,478,0.342105263157895,249,112,5,31,1,2,112
"CA",2016-07-14,2016-07-10,2016-07-19,"PPIC","Likely Voters","Live phone component",1056,0.605263157894737,486,0.394736842105263,317,136,5,74,1,2,136
"CA",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2574,0.636363636363636,1261,0.363636363636364,721,173,5,101,2,3,173
"CA",2016-09-04,2016-09-01,2016-09-08,"SurveyMonkey","Registered Voters","Online poll",4212,0.628205128205128,2064,0.371794871794872,1221,188,5,91,2,3,188
"CO",2016-06-22,2016-06-21,2016-06-24,"CBS","Likely Voters","Online poll",996,0.506329113924051,398,0.493670886075949,388,114,6,13,2,2,114
"CO",2016-07-07,2016-07-07,2016-07-08,"Gravis Marketing","Registered Voters","Other",1313,0.506493506493506,512,0.493506493506494,499,129,6,38,3,3,129
"CO",2016-07-08,2016-07-07,2016-07-09,"Harper","Likely Voters","Live phone component",500,0.542168674698795,225,0.457831325301205,190,130,6,41,1,2,130
"CO",2016-07-08,2016-07-05,2016-07-11,"NBC","Registered Voters","Live phone component",794,0.541666666666667,310,0.458333333333333,262,130,6,65,1,3,130
"CO",2016-07-10,2016-07-09,2016-07-12,"Monmouth University","Likely Voters","Live phone component",404,0.578313253012048,194,0.421686746987952,141,132,6,61,1,2,132
"CO",2016-07-10,2016-07-09,2016-07-12,"FOX","Registered Voters","Live phone component",600,0.569230769230769,222,0.430769230769231,168,132,6,33,1,3,132
"CO",2016-08-07,2016-08-04,2016-08-10,"NBC","Registered Voters","Live phone component",899,0.585714285714286,369,0.414285714285714,261,160,6,65,1,3,160
"CO",2016-08-12,2016-08-09,2016-08-16,"Quinnipiac","Likely Voters","Live phone component",830,0.554054054054054,340,0.445945945945946,274,165,6,78,1,2,165
"CO",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2428,0.5,898,0.5,898,173,6,101,2,3,173
"CO",2016-08-30,2016-08-29,2016-08-31,"Magellan","Likely Voters","Live phone component",500,0.532467532467532,205,0.467532467532468,180,183,6,51,1,2,183
"CT",2016-04-10,2016-04-10,2016-04-11,"Emerson College Polling Society","Likely Voters","Other",1043,0.545454545454545,501,0.454545454545455,417,41,7,27,3,2,41
"CT",2016-06-03,2016-06-01,2016-06-05,"Quinnipiac","Registered Voters","Live phone component",1030,0.542168674698795,464,0.457831325301205,391,95,7,78,1,3,95
"CT",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",1053,0.571428571428571,463,0.428571428571429,347,173,7,101,2,3,173
"DE",2016-07-22,2016-07-20,2016-07-24,"Fairleigh Dickinson","Registered Voters","Live phone component",715,0.567567567567568,300,0.432432432432432,229,144,9,29,1,3,144
"DE",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",637,0.565789473684211,274,0.434210526315789,210,173,9,101,2,3,173
"FL",2016-03-04,2016-03-02,2016-03-06,"CNN","Registered Voters","Live phone component",854,0.537634408602151,427,0.462365591397849,367,4,10,19,1,3,4
"FL",2016-03-05,2016-03-04,2016-03-06,"SurveyUSA","Likely Voters","Other",1961,0.49438202247191,863,0.50561797752809,882,5,10,92,3,2,5
"FL",2016-03-07,2016-03-04,2016-03-10,"NBC","Registered Voters","Live phone component",2422,0.544444444444444,1187,0.455555555555556,993,7,10,65,1,3,7
"FL",2016-04-26,2016-04-25,2016-04-27,"Associated Industries of Florida","Likely Voters","Live phone component",604,0.576470588235294,296,0.423529411764706,217,57,10,7,1,2,57
"FL",2016-05-02,2016-04-27,2016-05-08,"Quinnipiac","Registered Voters","Live phone component",1051,0.505882352941176,452,0.494117647058824,441,63,10,78,1,3,63
"FL",2016-05-17,2016-05-16,2016-05-19,"CBS","Likely Voters","Online poll",995,0.505882352941176,428,0.494117647058824,418,78,10,13,2,2,78
"FL",2016-05-17,2016-05-17,2016-05-18,"Gravis Marketing","Registered Voters","Other",2542,0.522727272727273,1169,0.477272727272727,1068,78,10,38,3,3,78
"FL",2016-06-01,2016-05-31,2016-06-02,"Mason","Registered Voters","Live phone component",625,0.517241379310345,281,0.482758620689655,262,93,10,54,1,3,93
"FL",2016-06-03,2016-06-02,2016-06-05,"PPP","Likely Voters","Other",737,0.493827160493827,295,0.506172839506173,302,95,10,75,3,2,95
"FL",2016-06-13,2016-06-08,2016-06-19,"Quinnipiac","Registered Voters","Live phone component",975,0.538461538461538,410,0.461538461538462,351,105,10,78,1,3,105
"FL",2016-06-15,2016-06-11,2016-06-20,"GQR","Likely Voters","Live phone component",300,0.563218390804598,147,0.436781609195402,114,107,10,37,1,2,107
"FL",2016-06-22,2016-06-21,2016-06-24,"CBS","Likely Voters","Online poll",1192,0.517647058823529,524,0.482352941176471,489,114,10,13,2,2,114
"FL",2016-06-26,2016-06-25,2016-06-27,"SurveyUSA","Likely Voters","Other",1678,0.522727272727273,772,0.477272727272727,705,118,10,92,3,2,118
"FL",2016-06-27,2016-06-26,2016-06-28,"Onmessage","Likely Voters","Live phone component",800,0.489130434782609,360,0.510869565217391,376,119,10,69,1,2,119
"FL",2016-06-27,2016-06-27,2016-06-28,"Gravis Marketing","Registered Voters","Other",1619,0.478723404255319,729,0.521276595744681,793,119,10,38,3,3,119
"FL",2016-07-05,2016-06-30,2016-07-11,"Quinnipiac","Registered Voters","Live phone component",1015,0.467532467532468,365,0.532467532467532,416,127,10,78,1,3,127
"FL",2016-07-08,2016-07-06,2016-07-10,"GQR","Likely Voters","Live phone component",1100,0.529411764705882,495,0.470588235294118,440,130,10,37,1,2,130
"FL",2016-07-08,2016-07-05,2016-07-11,"NBC","Registered Voters","Live phone component",871,0.532467532467532,357,0.467532467532468,314,130,10,65,1,3,130
"FL",2016-07-09,2016-07-09,2016-07-10,"JMC Analytics","Likely Voters","Other",700,0.471910112359551,294,0.528089887640449,329,131,10,47,3,2,131
"FL",2016-08-02,2016-08-01,2016-08-03,"Suffolk","Likely Voters","Live phone component",500,0.524390243902439,215,0.475609756097561,195,155,10,90,1,2,155
"FL",2016-08-03,2016-07-30,2016-08-07,"Quinnipiac","Likely Voters","Live phone component",1056,0.5,454,0.5,454,156,10,78,1,2,156
"FL",2016-08-07,2016-08-04,2016-08-10,"NBC","Registered Voters","Live phone component",862,0.532467532467532,353,0.467532467532468,310,160,10,65,1,3,160
"FL",2016-08-10,2016-08-10,2016-08-10,"Opinion Savvy","Likely Voters","Other",622,0.50561797752809,280,0.49438202247191,274,163,10,70,3,2,163
"FL",2016-08-11,2016-08-10,2016-08-12,"CBS","Likely Voters","Online poll",1194,0.529411764705882,537,0.470588235294118,478,164,10,13,2,2,164
"FL",2016-08-13,2016-08-12,2016-08-15,"Monmouth University","Likely Voters","Live phone component",402,0.551724137931034,193,0.448275862068966,157,166,10,61,1,2,166
"FL",2016-08-16,2016-08-14,2016-08-18,"Saint Leo University","Likely Voters","Online poll",1380,0.577777777777778,718,0.422222222222222,524,169,10,84,2,2,169
"FL",2016-08-19,2016-08-17,2016-08-22,"Cherry","Likely Voters","Live phone component",608,0.482352941176471,249,0.517647058823529,268,172,10,14,1,2,172
"FL",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",3287,0.51219512195122,1381,0.48780487804878,1315,173,10,101,2,3,173
"FL",2016-08-21,2016-08-18,2016-08-24,"ICITIZEN","Registered Voters","Online poll",600,0.531645569620253,252,0.468354430379747,222,174,10,44,2,3,174
"FL",2016-09-02,2016-08-29,2016-09-07,"Quinnipiac","Likely Voters","Live phone component",761,0.5,327,0.5,327,186,10,78,1,2,186
"FL",2016-09-05,2016-09-04,2016-09-06,"PPP","Likely Voters","Other",744,0.494252873563218,320,0.505747126436782,327,189,10,75,3,2,189
"FL",2016-09-08,2016-09-07,2016-09-09,"CBS","Likely Voters","Online poll",1193,0.511627906976744,525,0.488372093023256,501,192,10,13,2,2,192
"GA",2016-04-01,2016-03-31,2016-04-03,"Lake Research","Likely Voters","Live phone component",400,0.574712643678161,200,0.425287356321839,148,32,11,48,1,2,32
"GA",2016-05-05,2016-05-05,2016-05-05,"Landmark","Likely Voters","Other",570,0.493975903614458,234,0.506024096385542,239,66,11,49,3,2,66
"GA",2016-05-10,2016-05-09,2016-05-12,"Abt SRBI Inc","Registered Voters","Live phone component",822,0.476744186046512,337,0.523255813953488,370,71,11,2,1,3,71
"GA",2016-05-15,2016-05-15,2016-05-15,"Opinion Savvy","Likely Voters","Other",587,0.482352941176471,241,0.517647058823529,258,76,11,70,3,2,76
"GA",2016-05-28,2016-05-27,2016-05-30,"PPP","Likely Voters","Other",724,0.457831325301205,275,0.542168674698795,326,89,11,75,3,2,89
"GA",2016-07-24,2016-07-24,2016-07-24,"Landmark","Likely Voters","Other",500,0.49438202247191,220,0.50561797752809,225,146,11,49,3,2,146
"GA",2016-07-30,2016-07-29,2016-07-31,"SurveyUSA","Likely Voters","Other",628,0.477272727272727,264,0.522727272727273,289,152,11,92,3,2,152
"GA",2016-08-01,2016-08-01,2016-08-01,"Landmark","Likely Voters","Other",787,0.5,362,0.5,362,154,11,49,3,2,154
"GA",2016-08-02,2016-08-01,2016-08-04,"Abt SRBI Inc","Registered Voters","Live phone component",847,0.518987341772152,347,0.481012658227848,322,155,11,2,1,3,155
"GA",2016-08-06,2016-08-04,2016-08-08,"Gravis Marketing","Registered Voters","Other",1604,0.475609756097561,626,0.524390243902439,690,159,11,38,3,3,159
"GA",2016-08-11,2016-08-10,2016-08-12,"CBS","Likely Voters","Online poll",988,0.476744186046512,405,0.523255813953488,445,164,11,13,2,2,164
"GA",2016-08-17,2016-08-17,2016-08-17,"Opinion Savvy","Likely Voters","Other",730,0.5,314,0.5,314,170,11,70,3,2,170
"GA",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2034,0.493670886075949,793,0.506329113924051,814,173,11,101,2,3,173
"GA",2016-09-07,2016-09-06,2016-09-08,"NBC","Likely Voters","Live phone component",625,0.488372093023256,262,0.511627906976744,275,191,11,65,1,2,191
"HI",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",546,0.671052631578947,278,0.328947368421053,136,173,12,101,2,3,173
"IA",2016-06-11,2016-06-09,2016-06-13,"PPP","Likely Voters","Other",630,0.517647058823529,277,0.482352941176471,258,103,13,75,3,2,103
"IA",2016-06-22,2016-06-22,2016-06-23,"PPP","Likely Voters","Other",897,0.5125,368,0.4875,350,114,13,75,3,2,114
"IA",2016-06-26,2016-06-24,2016-06-28,"Loras College","Likely Voters","Live phone component",600,0.594594594594595,264,0.405405405405405,180,118,13,50,1,2,118
"IA",2016-07-07,2016-07-07,2016-07-08,"Gravis Marketing","Registered Voters","Other",1318,0.513157894736842,514,0.486842105263158,488,129,13,38,3,3,129
"IA",2016-07-07,2016-07-05,2016-07-10,"NBC","Registered Voters","Live phone component",822,0.518518518518518,345,0.481481481481481,321,129,13,65,1,3,129
"IA",2016-07-09,2016-07-08,2016-07-11,"Monmouth University","Likely Voters","Live phone component",401,0.488372093023256,168,0.511627906976744,176,131,13,61,1,2,131
"IA",2016-07-14,2016-07-13,2016-07-15,"CBS","Likely Voters","Online poll",998,0.493670886075949,389,0.506329113924051,399,136,13,13,2,2,136
"IA",2016-08-05,2016-08-03,2016-08-07,"NBC","Registered Voters","Live phone component",899,0.5,315,0.5,315,158,13,65,1,3,158
"IA",2016-08-09,2016-08-08,2016-08-10,"Suffolk","Likely Voters","Live phone component",500,0.493150684931507,180,0.506849315068493,185,162,13,90,1,2,162
"IA",2016-08-12,2016-08-09,2016-08-16,"Quinnipiac","Likely Voters","Live phone component",846,0.5125,347,0.4875,330,165,13,78,1,2,165
"IA",2016-08-18,2016-08-17,2016-08-19,"CBS","Likely Voters","Online poll",987,0.5,395,0.5,395,171,13,13,2,2,171
"IA",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",1875,0.473684210526316,675,0.526315789473684,750,173,13,101,2,3,173
"IA",2016-08-30,2016-08-30,2016-08-31,"PPP","Likely Voters","Other",827,0.511363636363636,372,0.488636363636364,356,183,13,75,3,2,183
"IA",2016-09-07,2016-09-06,2016-09-08,"RABA Research","Likely Voters","Other",1054,0.493670886075949,411,0.506329113924051,422,191,13,80,3,2,191
"ID",2016-07-10,2016-07-05,2016-07-16,"Dan Jones","Likely Voters","Live phone component",601,0.343283582089552,138,0.656716417910448,264,132,14,20,1,2,132
"ID",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",716,0.36231884057971,179,0.63768115942029,315,173,14,101,2,3,173
"IL",2016-03-07,2016-03-04,2016-03-10,"NBC","Registered Voters","Live phone component",1968,0.640449438202247,1122,0.359550561797753,630,7,15,65,1,3,7
"IL",2016-07-15,2016-07-14,2016-07-16,"Victory Research","Likely Voters","Live phone component",1200,0.6,612,0.4,408,137,15,99,1,2,137
"IL",2016-08-02,2016-08-01,2016-08-04,"Normington","Likely Voters","Live phone component",800,0.614457831325301,408,0.385542168674699,256,155,15,67,1,2,155
"IL",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2599,0.592105263157895,1170,0.407894736842105,806,173,15,101,2,3,173
"IN",2016-04-19,2016-04-18,2016-04-21,"POS","Likely Voters","Live phone component",500,0.453488372093023,195,0.546511627906977,235,50,16,73,1,2,50
"IN",2016-04-27,2016-04-26,2016-04-28,"NBC","Registered Voters","Live phone component",2149,0.460674157303371,881,0.539325842696629,1032,58,16,65,1,3,58
"IN",2016-08-14,2016-08-13,2016-08-16,"Monmouth University","Likely Voters","Live phone component",403,0.433734939759036,145,0.566265060240964,189,167,16,61,1,2,167
"IN",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",2294,0.394736842105263,688,0.605263157894737,1055,173,16,101,2,3,173
"KS",2016-06-05,2016-06-04,2016-06-06,"Zogby","Registered Voters","Live phone component",433,0.544303797468354,186,0.455696202531646,156,97,17,104,1,3,97
"KS",2016-07-09,2016-07-08,2016-07-11,"SurveyUSA","Likely Voters","Live phone component",559,0.433734939759036,201,0.566265060240964,263,131,17,92,1,2,131
"KS",2016-07-16,2016-07-11,2016-07-21,"Fort Hays State University","Likely Voters","Live phone component",542,0.380281690140845,146,0.619718309859155,238,138,17,32,1,2,138
"KS",2016-08-05,2016-08-03,2016-08-07,"SurveyUSA","Likely Voters","Live phone component",566,0.469879518072289,221,0.530120481927711,249,158,17,92,1,2,158
"KS",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",741,0.410958904109589,222,0.589041095890411,319,173,17,101,2,3,173
"KY",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",732,0.358024691358025,212,0.641975308641975,381,173,18,101,2,3,173
"LA",2016-05-05,2016-05-05,2016-05-06,"JMC Analytics","Likely Voters","Other",624,0.409090909090909,225,0.590909090909091,324,66,19,47,3,2,66
"LA",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",871,0.402439024390244,287,0.597560975609756,427,173,19,101,2,3,173
"LA",2016-08-30,2016-08-29,2016-09-01,"Anzalone","Likely Voters","Live phone component",605,0.465116279069767,242,0.534883720930233,278,183,19,3,1,2,183
"MA",2016-04-05,2016-04-01,2016-04-10,"WNEU","Registered Voters","Live phone component",497,0.704545454545455,308,0.295454545454545,129,36,20,102,1,3,36
"MA",2016-05-03,2016-05-02,2016-05-05,"Suffolk","Likely Voters","Live phone component",500,0.63953488372093,275,0.36046511627907,155,64,20,90,1,2,64
"MA",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",1167,0.623376623376623,560,0.376623376623377,338,173,20,101,2,3,173
"MA",2016-09-08,2016-09-07,2016-09-10,"MassINC","Likely Voters","Live phone component",506,0.658536585365854,273,0.341463414634146,142,192,20,55,1,2,192
"MD",2016-04-07,2016-04-05,2016-04-09,"NBC4","Registered Voters","Live phone component",2563,0.7,1615,0.3,692,38,21,66,1,3,38
"MD",2016-04-16,2016-04-15,2016-04-17,"PPP","Likely Voters","Other",879,0.685393258426966,536,0.314606741573034,246,47,21,75,3,2,47
"MD",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",1199,0.666666666666667,647,0.333333333333333,324,173,21,101,2,3,173
"MD",2016-08-24,2016-08-18,2016-08-30,"Baltimore Sun","Likely Voters","Live phone component",756,0.683544303797468,408,0.316455696202532,189,177,21,8,1,2,177
"ME",2016-06-18,2016-06-15,2016-06-21,"UNH","Likely Voters","Live phone component",469,0.545454545454545,197,0.454545454545455,164,110,22,94,1,2,110
"ME",2016-08-06,2016-08-04,2016-08-08,"Gravis Marketing","Registered Voters","Other",2046,0.565789473684211,880,0.434210526315789,675,159,22,38,3,3,159
"ME",2016-08-18,2016-08-17,2016-08-20,"MPRC","Likely Voters","Other",841,0.567567567567568,353,0.432432432432432,269,171,22,64,3,2,171
"ME",2016-08-20,2016-08-09,2016-09-01,"Washington Post","Registered Voters","Online poll",715,0.52112676056338,265,0.47887323943662,243,173,22,101,2,3,173
