n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
511,true,0.9976131938877423,-901548.4000787974,908888.8380864965,0.026222981279715896,-0.08278747322037816,9,false,0.01063668825790525,0.01063668825790525,true
255,true,0.8699097601511084,-901559.0710508621,908883.7607343334,0.25863486353773624,0.43254725984297693,8,false,0.015591902355581558,0.015591902355581558,true
255,true,0.859754296117639,-901566.2225352223,908931.9430776364,0.08778723853174597,0.5890049366280437,8,false,0.017933995183566115,0.017933995183566115,true
255,true,0.31630276097798254,-901604.9478831774,909024.5826988623,0.3898144253762439,5.403190371580422,8,false,0.020215873439424856,0.020215873439424856,true
511,true,0.999877464411379,-901615.8666629832,908865.1867620595,-0.1293819738784805,-0.21882530010771006,9,false,0.008299925264508798,0.008299925264508798,true
255,true,0.7293531392122881,-901583.6688694726,908940.3594356063,0.16283121216110885,0.8452842728001997,8,false,0.012148885778873096,0.012148885778873096,true
511,true,0.8082583066856482,-901672.500100125,908851.8337422424,0.18747227150015533,0.666210725903511,9,false,0.010772239986297252,0.010772239986297252,true
511,true,0.9988614091132637,-901426.89360967,908853.6912907711,-0.40143971680663526,-0.5025993435410783,9,false,0.011048811130946155,0.011048811130946155,true
255,true,0.9415323609555265,-901415.2744050454,908772.9114878594,0.11493600776884705,0.24275207007303834,8,false,0.016045061793925248,0.016045061793925248,true
255,true,0.96804132015651,-901651.6484137936,908662.2550326812,-0.1522308619460091,-0.4457311440492049,8,false,0.020929242811319217,0.020929242811319217,true
1,true,0.0,-901651.6484137936,908928.1119292,0.0,1.4030163312004753e6,0,true,0.28408177152273684,0.28408177152273684,true
3,true,0.0001832571782097441,-901651.6484137936,909021.7311335341,0.0,19619.918907024898,1,true,0.047190450794442965,0.047190450794442965,true
1023,true,0.9959574786693467,-901863.7820258389,908863.6302756993,-0.004703477374278009,0.017529682139866054,10,false,0.0046112073355192495,0.0046112073355192495,true
1023,true,0.9999404471714968,-901872.8783335403,909263.5238809437,-0.003560122335329652,-0.01762087002862245,10,false,0.006127727970316596,0.006127727970316596,true
511,true,0.9846835453543664,-901906.0977574016,909217.9050063617,0.030420574825257063,0.054761029314249754,9,false,0.009538559255195835,0.009538559255195835,true
255,true,0.9067657170337498,-901821.0659523875,909114.9468824454,0.04890756693203002,0.30757437145803124,8,false,0.015448221524681121,0.015448221524681121,true
255,true,0.7687453734948198,-901584.6439741567,909147.7283269247,-0.21774107462260872,0.8012876928551123,8,false,0.02062675354462131,0.02062675354462131,true
255,true,0.8954783117659757,-901569.2774147904,908942.6795387097,0.016302719013765454,0.3366456483490765,8,false,0.01828345225882494,0.01828345225882494,true
255,true,0.9205247980388961,-901532.422622845,908855.1949917892,0.06456849514506757,0.3732189937727526,8,false,0.02442770858607303,0.02442770858607303,true
6,true,0.3154695023692183,-901529.7772680982,908868.1830776408,0.17937401961535215,1908.4431128124706,2,true,0.035654297184652434,0.035654297184652434,true
511,true,0.9977820064470994,-901612.3244653326,908823.9265430829,0.004064197302795947,-0.036913710995577276,9,false,0.00773221751058638,0.00773221751058638,true
511,true,0.9925045321227409,-901554.1844188772,908969.1710097691,-0.019189359387382865,-0.1468183919787407,9,false,0.014558496537878217,0.014558496537878217,true
255,true,0.9844159346258018,-901549.54097601,908869.3889096179,-0.19701878284104168,-0.37929785740561783,8,false,0.02693725589912491,0.02693725589912491,true
2,true,2.9398534714884113e-9,-901549.54097601,908914.1561081165,0.0,1073.179325537756,1,true,0.04841379309491961,0.04841379309491961,true
1023,true,0.9983876997971867,-901674.7480035828,908946.3528009509,0.0017954278737306595,0.007268368732184172,10,false,0.004097210935422458,0.004097210935422458,true
511,true,0.9877459472175995,-901673.7563488745,909121.6327522246,0.007745466427877545,0.04416461172513664,9,false,0.0077522132352887425,0.0077522132352887425,true
511,true,0.9099132879220676,-901576.6495309384,908972.8216626496,-0.03325473051518202,0.2911339665297419,9,false,0.014094340313505387,0.014094340313505387,true
255,true,0.9951016345397892,-901645.9818196886,908963.2130881262,-0.11211873439606279,-0.17787917330861092,8,false,0.02008136261182018,0.02008136261182018,true
