"AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY"
0.00510927899997036,0.00299736581481753,0.00358499036241645,0.00337331081595302,0.00219988330205883,0.00345236983609909,0.00232722276073001,0.00218410955698893,0.00227870296260326,0.00242144864828632,0.00212823717826947,0.00218640969367001,0.00379086058217509,0.00403229106153807,0.00239121909451697,0.00373058212009745,0.00395513196445294,0.00374723573020285,0.00247471102429059,0.00230481445027832,0.00202956479062771,0.00326415595686222,0.00319020852502088,0.0035732950931704,0.00357581851429398,0.00252662278467687,0.0037952450672716,0.00302906187595012,0.00401665397254432,0.00385798590823711,0.00320010655477189,0.00203928352408733,0.00266681135161845,0.00270299693729884,0.0020558926827993,0.00332386317203364,0.00394333059741232,0.00370854644813746,0.00313791772273093,0.00282694743191675,0.00273766112382279,0.0040363800346535,0.00344132098753498,0.00279032883506609,0.00360013006952965,0.00246704695453451,0.003060573357864,0.0034738439333328,0.00350973096303343,0.00370268137133976,0.00401777089707189
0.00299736581481753,0.00502681376154461,0.00433601788906966,0.00215554687812532,0.00213562276871569,0.00240239882788755,0.00215392958885828,0.00213111412129229,0.00321689310957111,0.00282950832701872,0.00396178280187083,0.00217705492616763,0.00362694190537939,0.00354316671076052,0.00217893194491649,0.00394926126849545,0.00377127250798309,0.00409034422698803,0.00421883809496621,0.00208253047472342,0.00216360721493235,0.00324217374384649,0.00365108647357911,0.00329928238423947,0.00401161592525568,0.00423234635594684,0.00361127604874612,0.00436585250568902,0.00366521636337507,0.00345972184179618,0.00300269107776412,0.00205565043402039,0.00209198950199195,0.00208241789126111,0.00205065506027085,0.00373534597401907,0.00399035583403566,0.00311872313834551,0.00336765829159252,0.00226563315894275,0.00442463955759715,0.00373997579086397,0.00429947243521017,0.00211862260419724,0.00239483147819581,0.00340123065537691,0.00280173228257604,0.00244927811717049,0.00340136819850777,0.00404325597852603,0.0038085144930357
0.00358499036241645,0.00433601788906966,0.00498096953617279,0.00245738764497728,0.00211642564466122,0.00287401553712652,0.00220369526570293,0.00215599019901147,0.00310557920943493,0.00281945621094283,0.00357934800160168,0.00214861742867161,0.00395537184980243,0.00393526402170921,0.00234828583711389,0.00421034046762707,0.00415060731714242,0.00433907555867848,0.0039190777336696,0.00213944816532458,0.00211586451600984,0.00344896859656681,0.00377986268625261,0.00363559820214581,0.00420796551923354,0.00392791659265702,0.00393396764838608,0.00431168395739612,0.00404454540322486,0.00381682423192165,0.00324155604225315,0.00205943549771949,0.00210795302506062,0.00215143001285228,0.00205626729578995,0.00389154108299868,0.00426337104504313,0.00353445281490532,0.00353517997313099,0.00250751428611996,0.00421804203395482,0.00412468012474019,0.00441359239259684,0.00210718136361629,0.00280910108259539,0.00335303487206425,0.00302390978613028,0.00288383105350184,0.00368034437057457,0.00426807550795438,0.0041589767892344
0.00337331081595302,0.00215554687812532,0.00245738764497728,0.00508462177485245,0.00350053056239343,0.00351455363070315,0.00332233477818035,0.00212828103620404,0.00271289368008958,0.00351415419718188,0.00204572725223815,0.00314487540836235,0.00304543468936073,0.00324067173111552,0.00353753601056139,0.00297054546641929,0.00287933399974844,0.00278322589103171,0.00212482143732787,0.00327161556241662,0.00216031601418326,0.0029981432594802,0.0030881742441908,0.00312074503753337,0.00282356719837397,0.00208428537803612,0.00295358771486931,0.00223966643753346,0.00290257302689351,0.00321340785231845,0.00305969852198953,0.00339851653224017,0.00358540039596822,0.00431450171942561,0.00340211750460005,0.00309159659453321,0.0028548368100196,0.0035012820630597,0.00325737121370551,0.00371056362719245,0.00214952704734591,0.00294371667829139,0.00247098743009169,0.0034499788492052,0.00335780575699378,0.00240366044528864,0.00282125127889343,0.00384567139234066,0.00321502487682289,0.00285343016650082,0.00290708350512527
0.00219988330205883,0.00213562276871569,0.00211642564466122,0.00350053056239343,0.00507438880189341,0.00237442055393161,0.00250207260834398,0.00256111447085797,0.00213843552737977,0.00259347030495752,0.00211006479723953,0.00410259517542288,0.00208188363147982,0.00209514111044068,0.00272032510705214,0.00209321134328494,0.00210498383523117,0.00210280296791723,0.00211310636230844,0.00261705257761737,0.00220910768157161,0.00212810765240932,0.00213979748481333,0.00214434415826568,0.00209026330392712,0.00220408108091465,0.00208247183598316,0.00211763516292731,0.00209133999244759,0.00209591022647992,0.00216263661014195,0.0033442070206319,0.00383443968664428,0.00368519688317976,0.00347874464671667,0.00213284406137318,0.00217282929326433,0.00218830836019491,0.00218489872208003,0.00259250578910749,0.00213916315025226,0.00209422595652622,0.00211487400847199,0.00358867711094781,0.00220659498089235,0.00211765651226982,0.00213319285692188,0.00253724511036679,0.00214556661686769,0.00209468915416404,0.00209425151248715
0.00345236983609909,0.00240239882788755,0.00287401553712652,0.00351455363070315,0.00237442055393161,0.00496319249824687,0.0034554908713528,0.00211350731329059,0.00268625351540054,0.00276145639491938,0.00207166411654382,0.00212176653118129,0.00362815611755675,0.00374848395887345,0.00346584071341848,0.00346739258462938,0.00370893752056567,0.00332267296432028,0.00212993373813707,0.00366331638859813,0.00217206490745582,0.00343257873685218,0.0034079974357919,0.00396598024440032,0.0034419050492386,0.00212476108326809,0.00361820893481364,0.00269901720985764,0.00362796275158818,0.00384451909793694,0.00368367370153761,0.0029892366922653,0.002239034669105,0.00282396159527344,0.00288751529852078,0.00350153180444547,0.00319280781691514,0.00404446045452819,0.00362084304819903,0.00372913486959808,0.00232915602911488,0.00357120474355248,0.00301211736257031,0.00225354238049791,0.00378198528051969,0.00335158304344102,0.00338584489377747,0.004190202019979,0.00367770513740824,0.00327952131918075,0.0035107536665184
0.00232722276073001,0.00215392958885828,0.00220369526570293,0.00332233477818035,0.00250207260834398,0.0034554908713528,0.00508155126741148,0.00219112052696168,0.00382989905447986,0.00365006562984002,0.00208435433611542,0.0023668682303537,0.00315043661742483,0.00287811482510337,0.00409275791487596,0.00274781640209017,0.00259760837201878,0.00256942485639421,0.00212542700930437,0.00437524079345171,0.00309026136267201,0.0037347204242288,0.00349802610947671,0.00349492996988911,0.00283663382955657,0.00203685140229067,0.00315716463527497,0.00237573970379658,0.00276001454057506,0.0031198243480662,0.00393097341693773,0.00395443248911137,0.00244879562793187,0.0031725003260777,0.00366694548529016,0.00332476505126221,0.0021163111700415,0.00356199766855233,0.00379594848250837,0.00431976925832888,0.00224046253621779,0.00279442707594367,0.00228691415770398,0.00211014512088008,0.00290122175182853,0.0036076006807491,0.00389756411616773,0.00389535727033635,0.0035764048185514,0.00276156148688018,0.0026961548527947
0.00218410955698893,0.00213111412129229,0.00215599019901147,0.00212828103620404,0.00256111447085797,0.00211350731329059,0.00219112052696168,0.00498420973928424,0.00220850540468866,0.00213185530034931,0.00214532655439459,0.00230137371146719,0.00211108642810933,0.00212363669166529,0.00230566714522645,0.00211448718651528,0.00214652493758708,0.00213535217956701,0.00212278652197013,0.00246179048215458,0.00369240378676488,0.00208343232584607,0.00209844523641976,0.00208963074361955,0.00210821322249993,0.00208209639199758,0.00212451625619001,0.00211905352778615,0.00214480893330927,0.00210557518827912,0.00209606877478137,0.00279547333917972,0.00211374449713755,0.00212358545612954,0.00299304089793284,0.00207715810711709,0.00215970315266128,0.00208967967701034,0.00210461198405297,0.00216123529041614,0.0021163106536843,0.00214798265897164,0.00213869748895897,0.00211972294774649,0.00210985112550064,0.00217908201789306,0.00211613125997679,0.0020939741529014,0.00208100734104989,0.00212904795420039,0.00215134776073843
0.00227870296260326,0.00321689310957111,0.00310557920943493,0.00271289368008958,0.00213843552737977,0.00268625351540054,0.00382989905447986,0.00220850540468866,0.00507007649858813,0.00381772709778792,0.00317861043211949,0.00211413444319411,0.00355929621621896,0.00317977850533299,0.00385183179850858,0.00344204248095511,0.00296130544652359,0.00330283366123869,0.00334029411241993,0.00348252228978694,0.00320248366418681,0.00384055032413253,0.00409950580801924,0.0035624857038498,0.00353200744332563,0.00294867286455072,0.00340956186405458,0.00349656256905139,0.00310433733034309,0.00334621205435401,0.00379941006921644,0.00313736109279287,0.00213351078433496,0.00284474443452487,0.00305873568565341,0.00391765235632966,0.00258283475567367,0.00345032081970353,0.00409530587918088,0.00380643542412272,0.00348890492591014,0.00317101068186133,0.00320945318350898,0.0020871408601837,0.002625862578615,0.0040565925558909,0.00377487397974091,0.00328581481513377,0.00383713779097935,0.00342727681824111,0.00308819944704869
0.00242144864828632,0.00282950832701872,0.00281945621094283,0.00351415419718188,0.00259347030495752,0.00276145639491938,0.00365006562984002,0.00213185530034931,0.00381772709778792,0.00498920171231219,0.00250818415925111,0.00254197265363381,0.00308692967793041,0.00297818124334414,0.00364597430303347,0.00310230227359767,0.00275004931565807,0.003014727721862,0.00268049878126819,0.00317919650257587,0.0027383485097229,0.00347536674491337,0.00363697332147555,0.00313315397356061,0.00312485776335288,0.00243352402065255,0.00311094597963104,0.00302623336077814,0.00266788543276009,0.00303217930332225,0.0034523021969375,0.0034943231845194,0.00281782987314105,0.00362862389089618,0.00332632548952868,0.00350315948997938,0.00272318018507858,0.00351123843345622,0.00381561228741579,0.00372401078473859,0.00298967651787278,0.00285934183479991,0.00292780839440526,0.00237219357096835,0.00227712669671229,0.00327116345494365,0.00317713824133558,0.00334541168649061,0.00342966453226769,0.00324165783902549,0.00287162454136112
